alert_time,score,raw_alert,suppressed_alert,y_true,alert_type,event_id,event_window_start,failure_time,config_label,approach,model,feature_set,neg_pos_ratio,threshold,sampling_strategy
2018-07-06 18:35:00,0.9712779052998843,1,1,0,false_alert,,,,logistic_undersampling model: logistic + E_low_corr | ratio=200.0 | threshold=0.97,logistic_undersampling,logistic,E_low_corr,200.0,0.97,external_undersampling
2018-07-25 10:44:00,0.20715878903865814,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-25 11:44:00,0.10632065683603287,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-25 12:44:00,0.2085273563861847,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-25 13:45:00,0.11061616986989975,1,1,1,correct_alert,7.0,2018-07-25 13:00:00,2018-07-25 14:00:00,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-25 15:16:00,0.4224391281604767,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-25 16:20:00,0.0921587273478508,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-25 18:13:00,0.09145437926054001,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-25 19:13:00,0.24588923156261444,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-25 20:13:00,0.2607610523700714,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-25 23:43:00,0.12485159933567047,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 00:45:00,0.11477506160736084,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 01:45:00,0.26391828060150146,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 02:45:00,0.1313774138689041,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 03:45:00,0.11031647771596909,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 04:45:00,0.22166520357131958,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 05:45:00,0.1276867538690567,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 06:57:00,0.16251079738140106,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 07:57:00,0.2176070362329483,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 08:57:00,0.22534959018230438,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 12:21:00,0.095102459192276,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 13:22:00,0.15799356997013092,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 14:23:00,0.11815813928842545,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 15:37:00,0.09989603608846664,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 16:37:00,0.17077124118804932,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 17:37:00,0.26271599531173706,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 19:25:00,0.0970916897058487,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 20:46:00,0.11621437221765518,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 21:48:00,0.11452856659889221,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-26 23:04:00,0.1452302187681198,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 00:04:00,0.24402430653572083,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 01:04:00,0.1989472359418869,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 02:04:00,0.36600804328918457,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 03:04:00,0.15218713879585266,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 04:04:00,0.5494564771652222,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 05:04:00,0.4124540090560913,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 06:04:00,0.20384764671325684,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 07:55:00,0.14786271750926971,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 08:55:00,0.256734699010849,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 10:45:00,0.12566164135932922,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 12:16:00,0.13530506193637848,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 13:46:00,0.11296483874320984,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 14:47:00,0.15702827274799347,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 15:50:00,0.20477691292762756,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 17:06:00,0.09496942907571793,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 18:06:00,0.5518441200256348,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 19:06:00,0.5580368041992188,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 20:17:00,0.12609605491161346,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 21:17:00,0.1522277444601059,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 22:17:00,0.09909044951200485,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-27 23:17:00,0.16216883063316345,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 00:21:00,0.21278667449951172,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 01:24:00,0.12223441898822784,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 02:26:00,0.09466473013162613,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 03:26:00,0.3017447292804718,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 04:26:00,0.36100926995277405,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 05:26:00,0.43136414885520935,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 06:26:00,0.35900282859802246,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 07:26:00,0.33106985688209534,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 08:26:00,0.5405522584915161,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 09:26:00,0.20900927484035492,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 10:26:00,0.19030849635601044,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 11:39:00,0.0945194810628891,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 14:41:00,0.1824227124452591,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 17:04:00,0.11437045782804489,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 18:04:00,0.17484143376350403,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 19:23:00,0.2099560648202896,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 20:23:00,0.429978609085083,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 21:41:00,0.10901471227407455,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-28 23:04:00,0.11108072102069855,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 00:09:00,0.09828976541757584,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 01:23:00,0.10517684370279312,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 02:25:00,0.10524440556764603,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 03:29:00,0.12048784643411636,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 05:40:00,0.15243904292583466,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 06:43:00,0.12234856188297272,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 08:56:00,0.13085444271564484,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 09:56:00,0.26468807458877563,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 10:56:00,0.09141140431165695,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 11:56:00,0.2850271761417389,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 14:11:00,0.10394524782896042,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 16:41:00,0.13713227212429047,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 18:34:00,0.10526104271411896,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 19:39:00,0.09334065765142441,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 21:00:00,0.09563373029232025,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 22:00:00,0.14017143845558167,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-29 23:00:00,0.09698376059532166,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 00:11:00,0.09565120935440063,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 01:11:00,0.09545447677373886,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 03:16:00,0.11744218319654465,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 04:36:00,0.09293874353170395,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 06:52:00,0.09271615743637085,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 09:13:00,0.09007111936807632,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 10:13:00,0.11762797087430954,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 11:59:00,0.09478681534528732,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 13:00:00,0.1476527601480484,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 14:00:00,0.26977309584617615,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 15:00:00,0.45403289794921875,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 16:15:00,0.1005106121301651,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 17:15:00,0.1535479873418808,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 18:15:00,0.19387760758399963,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 19:15:00,0.2596608102321625,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 20:20:00,0.09447944909334183,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 21:22:00,0.10057003051042557,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 22:32:00,0.1182321235537529,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-30 23:43:00,0.09610838443040848,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 02:24:00,0.1620149463415146,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 03:24:00,0.12020152062177658,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 04:24:00,0.10173721611499786,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 05:28:00,0.12807495892047882,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 06:28:00,0.09592331945896149,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 07:34:00,0.09720432013273239,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 08:34:00,0.1134602278470993,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 10:06:00,0.1381891965866089,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 11:07:00,0.0928100124001503,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 16:21:00,0.10213406383991241,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 19:03:00,0.19780297577381134,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 21:03:00,0.12055674940347672,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-07-31 23:06:00,0.12904562056064606,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-01 00:06:00,0.09463603049516678,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-01 01:37:00,0.11549311131238937,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-01 05:12:00,0.1055268719792366,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-01 07:49:00,0.11131352186203003,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-01 08:49:00,0.12317343801259995,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-01 11:36:00,0.101362444460392,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-01 16:28:00,0.09287653863430023,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-01 18:35:00,0.11431026458740234,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-01 23:16:00,0.14564140141010284,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
2018-08-02 05:18:00,0.09865406155586243,1,1,0,false_alert,,,,nn_undersampling model: mlp + E_low_corr | ratio=20.0 | threshold=0.09,nn_undersampling,mlp,E_low_corr,20.0,0.09,external_undersampling
